GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME,BTTRA,BTBGA,ABDPE001
"G2100470","2010-2014","KY",,,"Kentucky","21","Christian County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21047","Christian County, Kentucky",,,38720
"G2100490","2010-2014","KY",,,"Kentucky","21","Clark County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21049","Clark County, Kentucky",,,46554
"G2100510","2010-2014","KY",,,"Kentucky","21","Clay County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21051","Clay County, Kentucky",,,22626
"G2100530","2010-2014","KY",,,"Kentucky","21","Clinton County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21053","Clinton County, Kentucky",,,27285
"G2100550","2010-2014","KY",,,"Kentucky","21","Crittenden County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21055","Crittenden County, Kentucky",,,33356
"G2100570","2010-2014","KY",,,"Kentucky","21","Cumberland County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21057","Cumberland County, Kentucky",,,30813
"G2100590","2010-2014","KY",,,"Kentucky","21","Daviess County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21059","Daviess County, Kentucky",,,45760
"G2100610","2010-2014","KY",,,"Kentucky","21","Edmonson County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21061","Edmonson County, Kentucky",,,42404
"G2100630","2010-2014","KY",,,"Kentucky","21","Elliott County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21063","Elliott County, Kentucky",,,28363
"G2100650","2010-2014","KY",,,"Kentucky","21","Estill County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21065","Estill County, Kentucky",,,29905
"G2100670","2010-2014","KY",,,"Kentucky","21","Fayette County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21067","Fayette County, Kentucky",,,48667
"G2100690","2010-2014","KY",,,"Kentucky","21","Fleming County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21069","Fleming County, Kentucky",,,33392
"G2100710","2010-2014","KY",,,"Kentucky","21","Floyd County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21071","Floyd County, Kentucky",,,30190
"G2100730","2010-2014","KY",,,"Kentucky","21","Franklin County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21073","Franklin County, Kentucky",,,46818
"G2100750","2010-2014","KY",,,"Kentucky","21","Fulton County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21075","Fulton County, Kentucky",,,32948
"G2100770","2010-2014","KY",,,"Kentucky","21","Gallatin County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21077","Gallatin County, Kentucky",,,48917
"G2100790","2010-2014","KY",,,"Kentucky","21","Garrard County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21079","Garrard County, Kentucky",,,44304
"G2100810","2010-2014","KY",,,"Kentucky","21","Grant County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21081","Grant County, Kentucky",,,46382
"G2100830","2010-2014","KY",,,"Kentucky","21","Graves County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21083","Graves County, Kentucky",,,39529
"G2100850","2010-2014","KY",,,"Kentucky","21","Grayson County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21085","Grayson County, Kentucky",,,33788
"G2100870","2010-2014","KY",,,"Kentucky","21","Green County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21087","Green County, Kentucky",,,34368
"G2100890","2010-2014","KY",,,"Kentucky","21","Greenup County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21089","Greenup County, Kentucky",,,44035
"G2100910","2010-2014","KY",,,"Kentucky","21","Hancock County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21091","Hancock County, Kentucky",,,50311
"G2100930","2010-2014","KY",,,"Kentucky","21","Hardin County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21093","Hardin County, Kentucky",,,49602
"G2100950","2010-2014","KY",,,"Kentucky","21","Harlan County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21095","Harlan County, Kentucky",,,25186
"G2100970","2010-2014","KY",,,"Kentucky","21","Harrison County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21097","Harrison County, Kentucky",,,35957
"G2100990","2010-2014","KY",,,"Kentucky","21","Hart County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21099","Hart County, Kentucky",,,34771
"G2101010","2010-2014","KY",,,"Kentucky","21","Henderson County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21101","Henderson County, Kentucky",,,41006
"G2101030","2010-2014","KY",,,"Kentucky","21","Henry County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21103","Henry County, Kentucky",,,44764
"G2101050","2010-2014","KY",,,"Kentucky","21","Hickman County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21105","Hickman County, Kentucky",,,42256
"G2101070","2010-2014","KY",,,"Kentucky","21","Hopkins County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21107","Hopkins County, Kentucky",,,42404
"G2101090","2010-2014","KY",,,"Kentucky","21","Jackson County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21109","Jackson County, Kentucky",,,27224
"G2101110","2010-2014","KY",,,"Kentucky","21","Jefferson County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21111","Jefferson County, Kentucky",,,47692
"G2101130","2010-2014","KY",,,"Kentucky","21","Jessamine County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21113","Jessamine County, Kentucky",,,50057
"G2101150","2010-2014","KY",,,"Kentucky","21","Johnson County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21115","Johnson County, Kentucky",,,35026
"G2101170","2010-2014","KY",,,"Kentucky","21","Kenton County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21117","Kenton County, Kentucky",,,54817
"G2101190","2010-2014","KY",,,"Kentucky","21","Knott County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21119","Knott County, Kentucky",,,31624
"G2101210","2010-2014","KY",,,"Kentucky","21","Knox County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21121","Knox County, Kentucky",,,25523
"G2101230","2010-2014","KY",,,"Kentucky","21","Larue County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21123","Larue County, Kentucky",,,39364
"G2101250","2010-2014","KY",,,"Kentucky","21","Laurel County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21125","Laurel County, Kentucky",,,35746
"G2101270","2010-2014","KY",,,"Kentucky","21","Lawrence County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21127","Lawrence County, Kentucky",,,36225
"G2101290","2010-2014","KY",,,"Kentucky","21","Lee County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21129","Lee County, Kentucky",,,23968
"G2101310","2010-2014","KY",,,"Kentucky","21","Leslie County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21131","Leslie County, Kentucky",,,29156
"G2101330","2010-2014","KY",,,"Kentucky","21","Letcher County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21133","Letcher County, Kentucky",,,31630
"G2101350","2010-2014","KY",,,"Kentucky","21","Lewis County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21135","Lewis County, Kentucky",,,27707
"G2101370","2010-2014","KY",,,"Kentucky","21","Lincoln County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21137","Lincoln County, Kentucky",,,35949
"G2101390","2010-2014","KY",,,"Kentucky","21","Livingston County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21139","Livingston County, Kentucky",,,40580
"G2101410","2010-2014","KY",,,"Kentucky","21","Logan County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21141","Logan County, Kentucky",,,36101
"G2101430","2010-2014","KY",,,"Kentucky","21","Lyon County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21143","Lyon County, Kentucky",,,43715
"G2101450","2010-2014","KY",,,"Kentucky","21","McCracken County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21145","McCracken County, Kentucky",,,43650
"G2101470","2010-2014","KY",,,"Kentucky","21","McCreary County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21147","McCreary County, Kentucky",,,20000
"G2101490","2010-2014","KY",,,"Kentucky","21","McLean County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21149","McLean County, Kentucky",,,40851
"G2101510","2010-2014","KY",,,"Kentucky","21","Madison County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21151","Madison County, Kentucky",,,42155
"G2101530","2010-2014","KY",,,"Kentucky","21","Magoffin County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21153","Magoffin County, Kentucky",,,27947
"G2101550","2010-2014","KY",,,"Kentucky","21","Marion County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21155","Marion County, Kentucky",,,38478
"G2101570","2010-2014","KY",,,"Kentucky","21","Marshall County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21157","Marshall County, Kentucky",,,44539
"G2101590","2010-2014","KY",,,"Kentucky","21","Martin County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21159","Martin County, Kentucky",,,28040
"G2101610","2010-2014","KY",,,"Kentucky","21","Mason County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21161","Mason County, Kentucky",,,39783
"G2101630","2010-2014","KY",,,"Kentucky","21","Meade County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21163","Meade County, Kentucky",,,49379
"G2101650","2010-2014","KY",,,"Kentucky","21","Menifee County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21165","Menifee County, Kentucky",,,30313
"G2101670","2010-2014","KY",,,"Kentucky","21","Mercer County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21167","Mercer County, Kentucky",,,42658
"G2101690","2010-2014","KY",,,"Kentucky","21","Metcalfe County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21169","Metcalfe County, Kentucky",,,30453
"G2101710","2010-2014","KY",,,"Kentucky","21","Monroe County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21171","Monroe County, Kentucky",,,30378
"G2101730","2010-2014","KY",,,"Kentucky","21","Montgomery County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21173","Montgomery County, Kentucky",,,38373
"G2101750","2010-2014","KY",,,"Kentucky","21","Morgan County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21175","Morgan County, Kentucky",,,29730
"G2101770","2010-2014","KY",,,"Kentucky","21","Muhlenberg County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21177","Muhlenberg County, Kentucky",,,38849
"G2101790","2010-2014","KY",,,"Kentucky","21","Nelson County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21179","Nelson County, Kentucky",,,45655
"G2101810","2010-2014","KY",,,"Kentucky","21","Nicholas County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21181","Nicholas County, Kentucky",,,41996
"G2101830","2010-2014","KY",,,"Kentucky","21","Ohio County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21183","Ohio County, Kentucky",,,39574
"G2101850","2010-2014","KY",,,"Kentucky","21","Oldham County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21185","Oldham County, Kentucky",,,84447
"G2101870","2010-2014","KY",,,"Kentucky","21","Owen County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21187","Owen County, Kentucky",,,40995
"G2101890","2010-2014","KY",,,"Kentucky","21","Owsley County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21189","Owsley County, Kentucky",,,19146
"G2101910","2010-2014","KY",,,"Kentucky","21","Pendleton County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21191","Pendleton County, Kentucky",,,46085
"G2101930","2010-2014","KY",,,"Kentucky","21","Perry County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21193","Perry County, Kentucky",,,32302
"G2101950","2010-2014","KY",,,"Kentucky","21","Pike County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21195","Pike County, Kentucky",,,32571
"G2101970","2010-2014","KY",,,"Kentucky","21","Powell County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21197","Powell County, Kentucky",,,29141
"G2101990","2010-2014","KY",,,"Kentucky","21","Pulaski County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21199","Pulaski County, Kentucky",,,33425
"G2102010","2010-2014","KY",,,"Kentucky","21","Robertson County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21201","Robertson County, Kentucky",,,30479
"G2102030","2010-2014","KY",,,"Kentucky","21","Rockcastle County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21203","Rockcastle County, Kentucky",,,31536
"G2102050","2010-2014","KY",,,"Kentucky","21","Rowan County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21205","Rowan County, Kentucky",,,40697
"G2102070","2010-2014","KY",,,"Kentucky","21","Russell County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21207","Russell County, Kentucky",,,30773
"G2102090","2010-2014","KY",,,"Kentucky","21","Scott County","209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21209","Scott County, Kentucky",,,62134
"G2102110","2010-2014","KY",,,"Kentucky","21","Shelby County","211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21211","Shelby County, Kentucky",,,57890
"G2102130","2010-2014","KY",,,"Kentucky","21","Simpson County","213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21213","Simpson County, Kentucky",,,39055
"G2102150","2010-2014","KY",,,"Kentucky","21","Spencer County","215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21215","Spencer County, Kentucky",,,65149
"G2102170","2010-2014","KY",,,"Kentucky","21","Taylor County","217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21217","Taylor County, Kentucky",,,35521
"G2102190","2010-2014","KY",,,"Kentucky","21","Todd County","219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21219","Todd County, Kentucky",,,41047
"G2102210","2010-2014","KY",,,"Kentucky","21","Trigg County","221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21221","Trigg County, Kentucky",,,45303
"G2102230","2010-2014","KY",,,"Kentucky","21","Trimble County","223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21223","Trimble County, Kentucky",,,47119
"G2102250","2010-2014","KY",,,"Kentucky","21","Union County","225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21225","Union County, Kentucky",,,38367
"G2102270","2010-2014","KY",,,"Kentucky","21","Warren County","227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21227","Warren County, Kentucky",,,45209
"G2102290","2010-2014","KY",,,"Kentucky","21","Washington County","229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21229","Washington County, Kentucky",,,39313
"G2102310","2010-2014","KY",,,"Kentucky","21","Wayne County","231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21231","Wayne County, Kentucky",,,29295
"G2102330","2010-2014","KY",,,"Kentucky","21","Webster County","233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21233","Webster County, Kentucky",,,40852
"G2102350","2010-2014","KY",,,"Kentucky","21","Whitley County","235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21235","Whitley County, Kentucky",,,32255
"G2102370","2010-2014","KY",,,"Kentucky","21","Wolfe County","237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21237","Wolfe County, Kentucky",,,21198
"G2102390","2010-2014","KY",,,"Kentucky","21","Woodford County","239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US21239","Woodford County, Kentucky",,,58639
"G2200010","2010-2014","LA",,,"Louisiana","22","Acadia Parish","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22001","Acadia Parish, Louisiana",,,37684
"G2200030","2010-2014","LA",,,"Louisiana","22","Allen Parish","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22003","Allen Parish, Louisiana",,,39440
"G2200050","2010-2014","LA",,,"Louisiana","22","Ascension Parish","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22005","Ascension Parish, Louisiana",,,70207
"G2200070","2010-2014","LA",,,"Louisiana","22","Assumption Parish","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22007","Assumption Parish, Louisiana",,,47961
"G2200090","2010-2014","LA",,,"Louisiana","22","Avoyelles Parish","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22009","Avoyelles Parish, Louisiana",,,33781
"G2200110","2010-2014","LA",,,"Louisiana","22","Beauregard Parish","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22011","Beauregard Parish, Louisiana",,,46420
"G2200130","2010-2014","LA",,,"Louisiana","22","Bienville Parish","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22013","Bienville Parish, Louisiana",,,32826
"G2200150","2010-2014","LA",,,"Louisiana","22","Bossier Parish","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22015","Bossier Parish, Louisiana",,,52754
"G2200170","2010-2014","LA",,,"Louisiana","22","Caddo Parish","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22017","Caddo Parish, Louisiana",,,41251
"G2200190","2010-2014","LA",,,"Louisiana","22","Calcasieu Parish","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22019","Calcasieu Parish, Louisiana",,,44045
"G2200210","2010-2014","LA",,,"Louisiana","22","Caldwell Parish","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22021","Caldwell Parish, Louisiana",,,36792
"G2200230","2010-2014","LA",,,"Louisiana","22","Cameron Parish","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22023","Cameron Parish, Louisiana",,,64129
"G2200250","2010-2014","LA",,,"Louisiana","22","Catahoula Parish","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22025","Catahoula Parish, Louisiana",,,35093
"G2200270","2010-2014","LA",,,"Louisiana","22","Claiborne Parish","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22027","Claiborne Parish, Louisiana",,,34216
"G2200290","2010-2014","LA",,,"Louisiana","22","Concordia Parish","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22029","Concordia Parish, Louisiana",,,29824
"G2200310","2010-2014","LA",,,"Louisiana","22","De Soto Parish","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22031","De Soto Parish, Louisiana",,,41486
"G2200330","2010-2014","LA",,,"Louisiana","22","East Baton Rouge Parish","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22033","East Baton Rouge Parish, Louisiana",,,48535
"G2200350","2010-2014","LA",,,"Louisiana","22","East Carroll Parish","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22035","East Carroll Parish, Louisiana",,,24947
"G2200370","2010-2014","LA",,,"Louisiana","22","East Feliciana Parish","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22037","East Feliciana Parish, Louisiana",,,46220
"G2200390","2010-2014","LA",,,"Louisiana","22","Evangeline Parish","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22039","Evangeline Parish, Louisiana",,,30323
"G2200410","2010-2014","LA",,,"Louisiana","22","Franklin Parish","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22041","Franklin Parish, Louisiana",,,30607
"G2200430","2010-2014","LA",,,"Louisiana","22","Grant Parish","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22043","Grant Parish, Louisiana",,,39729
"G2200450","2010-2014","LA",,,"Louisiana","22","Iberia Parish","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22045","Iberia Parish, Louisiana",,,45022
"G2200470","2010-2014","LA",,,"Louisiana","22","Iberville Parish","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22047","Iberville Parish, Louisiana",,,45692
"G2200490","2010-2014","LA",,,"Louisiana","22","Jackson Parish","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22049","Jackson Parish, Louisiana",,,36466
"G2200510","2010-2014","LA",,,"Louisiana","22","Jefferson Parish","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22051","Jefferson Parish, Louisiana",,,47871
"G2200530","2010-2014","LA",,,"Louisiana","22","Jefferson Davis Parish","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22053","Jefferson Davis Parish, Louisiana",,,40335
"G2200550","2010-2014","LA",,,"Louisiana","22","Lafayette Parish","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22055","Lafayette Parish, Louisiana",,,51406
"G2200570","2010-2014","LA",,,"Louisiana","22","Lafourche Parish","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22057","Lafourche Parish, Louisiana",,,50396
"G2200590","2010-2014","LA",,,"Louisiana","22","LaSalle Parish","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22059","LaSalle Parish, Louisiana",,,41173
"G2200610","2010-2014","LA",,,"Louisiana","22","Lincoln Parish","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22061","Lincoln Parish, Louisiana",,,34210
"G2200630","2010-2014","LA",,,"Louisiana","22","Livingston Parish","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22063","Livingston Parish, Louisiana",,,57478
"G2200650","2010-2014","LA",,,"Louisiana","22","Madison Parish","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22065","Madison Parish, Louisiana",,,24028
"G2200670","2010-2014","LA",,,"Louisiana","22","Morehouse Parish","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22067","Morehouse Parish, Louisiana",,,28304
"G2200690","2010-2014","LA",,,"Louisiana","22","Natchitoches Parish","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22069","Natchitoches Parish, Louisiana",,,33629
"G2200710","2010-2014","LA",,,"Louisiana","22","Orleans Parish","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22071","Orleans Parish, Louisiana",,,36964
"G2200730","2010-2014","LA",,,"Louisiana","22","Ouachita Parish","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22073","Ouachita Parish, Louisiana",,,39111
"G2200750","2010-2014","LA",,,"Louisiana","22","Plaquemines Parish","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22075","Plaquemines Parish, Louisiana",,,54835
"G2200770","2010-2014","LA",,,"Louisiana","22","Pointe Coupee Parish","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22077","Pointe Coupee Parish, Louisiana",,,46158
"G2200790","2010-2014","LA",,,"Louisiana","22","Rapides Parish","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22079","Rapides Parish, Louisiana",,,41305
"G2200810","2010-2014","LA",,,"Louisiana","22","Red River Parish","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22081","Red River Parish, Louisiana",,,37681
"G2200830","2010-2014","LA",,,"Louisiana","22","Richland Parish","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22083","Richland Parish, Louisiana",,,38708
"G2200850","2010-2014","LA",,,"Louisiana","22","Sabine Parish","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22085","Sabine Parish, Louisiana",,,36513
"G2200870","2010-2014","LA",,,"Louisiana","22","St. Bernard Parish","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22087","St. Bernard Parish, Louisiana",,,44706
"G2200890","2010-2014","LA",,,"Louisiana","22","St. Charles Parish","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22089","St. Charles Parish, Louisiana",,,57785
"G2200910","2010-2014","LA",,,"Louisiana","22","St. Helena Parish","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22091","St. Helena Parish, Louisiana",,,35262
"G2200930","2010-2014","LA",,,"Louisiana","22","St. James Parish","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22093","St. James Parish, Louisiana",,,53259
"G2200950","2010-2014","LA",,,"Louisiana","22","St. John the Baptist Parish","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22095","St. John the Baptist Parish, Louisiana",,,50716
"G2200970","2010-2014","LA",,,"Louisiana","22","St. Landry Parish","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22097","St. Landry Parish, Louisiana",,,33928
"G2200990","2010-2014","LA",,,"Louisiana","22","St. Martin Parish","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22099","St. Martin Parish, Louisiana",,,42948
"G2201010","2010-2014","LA",,,"Louisiana","22","St. Mary Parish","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US22101","St. Mary Parish, Louisiana",,,41956
