GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME,BTTRA,BTBGA,ALW1E001
"G3900950","2015-2019","OH",,,"Ohio","39","Lucas County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39095","Lucas County, Ohio",,,48736
"G3900970","2015-2019","OH",,,"Ohio","39","Madison County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39097","Madison County, Ohio",,,68022
"G3900990","2015-2019","OH",,,"Ohio","39","Mahoning County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39099","Mahoning County, Ohio",,,46042
"G3901010","2015-2019","OH",,,"Ohio","39","Marion County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39101","Marion County, Ohio",,,47498
"G3901030","2015-2019","OH",,,"Ohio","39","Medina County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39103","Medina County, Ohio",,,76600
"G3901050","2015-2019","OH",,,"Ohio","39","Meigs County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39105","Meigs County, Ohio",,,44899
"G3901070","2015-2019","OH",,,"Ohio","39","Mercer County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39107","Mercer County, Ohio",,,62952
"G3901090","2015-2019","OH",,,"Ohio","39","Miami County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39109","Miami County, Ohio",,,61041
"G3901110","2015-2019","OH",,,"Ohio","39","Monroe County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39111","Monroe County, Ohio",,,45289
"G3901130","2015-2019","OH",,,"Ohio","39","Montgomery County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39113","Montgomery County, Ohio",,,51542
"G3901150","2015-2019","OH",,,"Ohio","39","Morgan County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39115","Morgan County, Ohio",,,42341
"G3901170","2015-2019","OH",,,"Ohio","39","Morrow County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39117","Morrow County, Ohio",,,59452
"G3901190","2015-2019","OH",,,"Ohio","39","Muskingum County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39119","Muskingum County, Ohio",,,47254
"G3901210","2015-2019","OH",,,"Ohio","39","Noble County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39121","Noble County, Ohio",,,46897
"G3901230","2015-2019","OH",,,"Ohio","39","Ottawa County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39123","Ottawa County, Ohio",,,59099
"G3901250","2015-2019","OH",,,"Ohio","39","Paulding County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39125","Paulding County, Ohio",,,55330
"G3901270","2015-2019","OH",,,"Ohio","39","Perry County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39127","Perry County, Ohio",,,50150
"G3901290","2015-2019","OH",,,"Ohio","39","Pickaway County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39129","Pickaway County, Ohio",,,63633
"G3901310","2015-2019","OH",,,"Ohio","39","Pike County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39131","Pike County, Ohio",,,42832
"G3901330","2015-2019","OH",,,"Ohio","39","Portage County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39133","Portage County, Ohio",,,57618
"G3901350","2015-2019","OH",,,"Ohio","39","Preble County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39135","Preble County, Ohio",,,58957
"G3901370","2015-2019","OH",,,"Ohio","39","Putnam County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39137","Putnam County, Ohio",,,64822
"G3901390","2015-2019","OH",,,"Ohio","39","Richland County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39139","Richland County, Ohio",,,49547
"G3901410","2015-2019","OH",,,"Ohio","39","Ross County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39141","Ross County, Ohio",,,51092
"G3901430","2015-2019","OH",,,"Ohio","39","Sandusky County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39143","Sandusky County, Ohio",,,54089
"G3901450","2015-2019","OH",,,"Ohio","39","Scioto County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39145","Scioto County, Ohio",,,41330
"G3901470","2015-2019","OH",,,"Ohio","39","Seneca County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39147","Seneca County, Ohio",,,52500
"G3901490","2015-2019","OH",,,"Ohio","39","Shelby County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39149","Shelby County, Ohio",,,63806
"G3901510","2015-2019","OH",,,"Ohio","39","Stark County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39151","Stark County, Ohio",,,53860
"G3901530","2015-2019","OH",,,"Ohio","39","Summit County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39153","Summit County, Ohio",,,57181
"G3901550","2015-2019","OH",,,"Ohio","39","Trumbull County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39155","Trumbull County, Ohio",,,47280
"G3901570","2015-2019","OH",,,"Ohio","39","Tuscarawas County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39157","Tuscarawas County, Ohio",,,53243
"G3901590","2015-2019","OH",,,"Ohio","39","Union County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39159","Union County, Ohio",,,86715
"G3901610","2015-2019","OH",,,"Ohio","39","Van Wert County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39161","Van Wert County, Ohio",,,54254
"G3901630","2015-2019","OH",,,"Ohio","39","Vinton County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39163","Vinton County, Ohio",,,45673
"G3901650","2015-2019","OH",,,"Ohio","39","Warren County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39165","Warren County, Ohio",,,87125
"G3901670","2015-2019","OH",,,"Ohio","39","Washington County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39167","Washington County, Ohio",,,50021
"G3901690","2015-2019","OH",,,"Ohio","39","Wayne County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39169","Wayne County, Ohio",,,58300
"G3901710","2015-2019","OH",,,"Ohio","39","Williams County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39171","Williams County, Ohio",,,53183
"G3901730","2015-2019","OH",,,"Ohio","39","Wood County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39173","Wood County, Ohio",,,62390
"G3901750","2015-2019","OH",,,"Ohio","39","Wyandot County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US39175","Wyandot County, Ohio",,,55767
"G4000010","2015-2019","OK",,,"Oklahoma","40","Adair County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40001","Adair County, Oklahoma",,,34695
"G4000030","2015-2019","OK",,,"Oklahoma","40","Alfalfa County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40003","Alfalfa County, Oklahoma",,,61852
"G4000050","2015-2019","OK",,,"Oklahoma","40","Atoka County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40005","Atoka County, Oklahoma",,,39316
"G4000070","2015-2019","OK",,,"Oklahoma","40","Beaver County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40007","Beaver County, Oklahoma",,,52349
"G4000090","2015-2019","OK",,,"Oklahoma","40","Beckham County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40009","Beckham County, Oklahoma",,,50721
"G4000110","2015-2019","OK",,,"Oklahoma","40","Blaine County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40011","Blaine County, Oklahoma",,,45792
"G4000130","2015-2019","OK",,,"Oklahoma","40","Bryan County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40013","Bryan County, Oklahoma",,,44212
"G4000150","2015-2019","OK",,,"Oklahoma","40","Caddo County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40015","Caddo County, Oklahoma",,,46592
"G4000170","2015-2019","OK",,,"Oklahoma","40","Canadian County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40017","Canadian County, Oklahoma",,,72056
"G4000190","2015-2019","OK",,,"Oklahoma","40","Carter County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40019","Carter County, Oklahoma",,,51419
"G4000210","2015-2019","OK",,,"Oklahoma","40","Cherokee County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40021","Cherokee County, Oklahoma",,,42774
"G4000230","2015-2019","OK",,,"Oklahoma","40","Choctaw County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40023","Choctaw County, Oklahoma",,,34489
"G4000250","2015-2019","OK",,,"Oklahoma","40","Cimarron County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40025","Cimarron County, Oklahoma",,,46328
"G4000270","2015-2019","OK",,,"Oklahoma","40","Cleveland County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40027","Cleveland County, Oklahoma",,,64016
"G4000290","2015-2019","OK",,,"Oklahoma","40","Coal County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40029","Coal County, Oklahoma",,,40938
"G4000310","2015-2019","OK",,,"Oklahoma","40","Comanche County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40031","Comanche County, Oklahoma",,,52161
"G4000330","2015-2019","OK",,,"Oklahoma","40","Cotton County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40033","Cotton County, Oklahoma",,,50885
"G4000350","2015-2019","OK",,,"Oklahoma","40","Craig County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40035","Craig County, Oklahoma",,,43329
"G4000370","2015-2019","OK",,,"Oklahoma","40","Creek County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40037","Creek County, Oklahoma",,,51318
"G4000390","2015-2019","OK",,,"Oklahoma","40","Custer County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40039","Custer County, Oklahoma",,,49900
"G4000410","2015-2019","OK",,,"Oklahoma","40","Delaware County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40041","Delaware County, Oklahoma",,,41696
"G4000430","2015-2019","OK",,,"Oklahoma","40","Dewey County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40043","Dewey County, Oklahoma",,,52428
"G4000450","2015-2019","OK",,,"Oklahoma","40","Ellis County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40045","Ellis County, Oklahoma",,,53245
"G4000470","2015-2019","OK",,,"Oklahoma","40","Garfield County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40047","Garfield County, Oklahoma",,,54006
"G4000490","2015-2019","OK",,,"Oklahoma","40","Garvin County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40049","Garvin County, Oklahoma",,,47125
"G4000510","2015-2019","OK",,,"Oklahoma","40","Grady County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40051","Grady County, Oklahoma",,,60875
"G4000530","2015-2019","OK",,,"Oklahoma","40","Grant County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40053","Grant County, Oklahoma",,,57727
"G4000550","2015-2019","OK",,,"Oklahoma","40","Greer County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40055","Greer County, Oklahoma",,,41488
"G4000570","2015-2019","OK",,,"Oklahoma","40","Harmon County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40057","Harmon County, Oklahoma",,,48344
"G4000590","2015-2019","OK",,,"Oklahoma","40","Harper County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40059","Harper County, Oklahoma",,,46154
"G4000610","2015-2019","OK",,,"Oklahoma","40","Haskell County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40061","Haskell County, Oklahoma",,,42348
"G4000630","2015-2019","OK",,,"Oklahoma","40","Hughes County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40063","Hughes County, Oklahoma",,,39365
"G4000650","2015-2019","OK",,,"Oklahoma","40","Jackson County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40065","Jackson County, Oklahoma",,,49703
"G4000670","2015-2019","OK",,,"Oklahoma","40","Jefferson County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40067","Jefferson County, Oklahoma",,,39895
"G4000690","2015-2019","OK",,,"Oklahoma","40","Johnston County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40069","Johnston County, Oklahoma",,,41332
"G4000710","2015-2019","OK",,,"Oklahoma","40","Kay County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40071","Kay County, Oklahoma",,,46809
"G4000730","2015-2019","OK",,,"Oklahoma","40","Kingfisher County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40073","Kingfisher County, Oklahoma",,,57777
"G4000750","2015-2019","OK",,,"Oklahoma","40","Kiowa County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40075","Kiowa County, Oklahoma",,,38019
"G4000770","2015-2019","OK",,,"Oklahoma","40","Latimer County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40077","Latimer County, Oklahoma",,,44214
"G4000790","2015-2019","OK",,,"Oklahoma","40","Le Flore County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40079","Le Flore County, Oklahoma",,,40677
"G4000810","2015-2019","OK",,,"Oklahoma","40","Lincoln County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40081","Lincoln County, Oklahoma",,,50671
"G4000830","2015-2019","OK",,,"Oklahoma","40","Logan County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40083","Logan County, Oklahoma",,,65357
"G4000850","2015-2019","OK",,,"Oklahoma","40","Love County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40085","Love County, Oklahoma",,,49399
"G4000870","2015-2019","OK",,,"Oklahoma","40","McClain County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40087","McClain County, Oklahoma",,,67662
"G4000890","2015-2019","OK",,,"Oklahoma","40","McCurtain County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40089","McCurtain County, Oklahoma",,,37061
"G4000910","2015-2019","OK",,,"Oklahoma","40","McIntosh County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40091","McIntosh County, Oklahoma",,,39084
"G4000930","2015-2019","OK",,,"Oklahoma","40","Major County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40093","Major County, Oklahoma",,,54332
"G4000950","2015-2019","OK",,,"Oklahoma","40","Marshall County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40095","Marshall County, Oklahoma",,,45746
"G4000970","2015-2019","OK",,,"Oklahoma","40","Mayes County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40097","Mayes County, Oklahoma",,,50345
"G4000990","2015-2019","OK",,,"Oklahoma","40","Murray County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40099","Murray County, Oklahoma",,,52478
"G4001010","2015-2019","OK",,,"Oklahoma","40","Muskogee County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40101","Muskogee County, Oklahoma",,,43078
"G4001030","2015-2019","OK",,,"Oklahoma","40","Noble County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40103","Noble County, Oklahoma",,,56117
"G4001050","2015-2019","OK",,,"Oklahoma","40","Nowata County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40105","Nowata County, Oklahoma",,,43145
"G4001070","2015-2019","OK",,,"Oklahoma","40","Okfuskee County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40107","Okfuskee County, Oklahoma",,,38411
"G4001090","2015-2019","OK",,,"Oklahoma","40","Oklahoma County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40109","Oklahoma County, Oklahoma",,,54520
"G4001110","2015-2019","OK",,,"Oklahoma","40","Okmulgee County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40111","Okmulgee County, Oklahoma",,,42998
"G4001130","2015-2019","OK",,,"Oklahoma","40","Osage County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40113","Osage County, Oklahoma",,,49103
"G4001150","2015-2019","OK",,,"Oklahoma","40","Ottawa County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40115","Ottawa County, Oklahoma",,,39872
"G4001170","2015-2019","OK",,,"Oklahoma","40","Pawnee County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40117","Pawnee County, Oklahoma",,,48009
"G4001190","2015-2019","OK",,,"Oklahoma","40","Payne County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40119","Payne County, Oklahoma",,,41603
"G4001210","2015-2019","OK",,,"Oklahoma","40","Pittsburg County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40121","Pittsburg County, Oklahoma",,,46784
"G4001230","2015-2019","OK",,,"Oklahoma","40","Pontotoc County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40123","Pontotoc County, Oklahoma",,,50392
"G4001250","2015-2019","OK",,,"Oklahoma","40","Pottawatomie County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40125","Pottawatomie County, Oklahoma",,,49250
"G4001270","2015-2019","OK",,,"Oklahoma","40","Pushmataha County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40127","Pushmataha County, Oklahoma",,,37692
"G4001290","2015-2019","OK",,,"Oklahoma","40","Roger Mills County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40129","Roger Mills County, Oklahoma",,,51302
"G4001310","2015-2019","OK",,,"Oklahoma","40","Rogers County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40131","Rogers County, Oklahoma",,,65434
"G4001330","2015-2019","OK",,,"Oklahoma","40","Seminole County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40133","Seminole County, Oklahoma",,,39373
"G4001350","2015-2019","OK",,,"Oklahoma","40","Sequoyah County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40135","Sequoyah County, Oklahoma",,,40351
"G4001370","2015-2019","OK",,,"Oklahoma","40","Stephens County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40137","Stephens County, Oklahoma",,,47214
"G4001390","2015-2019","OK",,,"Oklahoma","40","Texas County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40139","Texas County, Oklahoma",,,52282
"G4001410","2015-2019","OK",,,"Oklahoma","40","Tillman County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40141","Tillman County, Oklahoma",,,42280
"G4001430","2015-2019","OK",,,"Oklahoma","40","Tulsa County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40143","Tulsa County, Oklahoma",,,55517
"G4001450","2015-2019","OK",,,"Oklahoma","40","Wagoner County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40145","Wagoner County, Oklahoma",,,62795
"G4001470","2015-2019","OK",,,"Oklahoma","40","Washington County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40147","Washington County, Oklahoma",,,54997
"G4001490","2015-2019","OK",,,"Oklahoma","40","Washita County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40149","Washita County, Oklahoma",,,53274
"G4001510","2015-2019","OK",,,"Oklahoma","40","Woods County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40151","Woods County, Oklahoma",,,54282
"G4001530","2015-2019","OK",,,"Oklahoma","40","Woodward County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US40153","Woodward County, Oklahoma",,,60147
"G4100010","2015-2019","OR",,,"Oregon","41","Baker County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41001","Baker County, Oregon",,,45998
"G4100030","2015-2019","OR",,,"Oregon","41","Benton County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41003","Benton County, Oregon",,,62077
"G4100050","2015-2019","OR",,,"Oregon","41","Clackamas County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41005","Clackamas County, Oregon",,,80484
"G4100070","2015-2019","OR",,,"Oregon","41","Clatsop County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41007","Clatsop County, Oregon",,,54886
"G4100090","2015-2019","OR",,,"Oregon","41","Columbia County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41009","Columbia County, Oregon",,,62257
"G4100110","2015-2019","OR",,,"Oregon","41","Coos County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41011","Coos County, Oregon",,,45051
"G4100130","2015-2019","OR",,,"Oregon","41","Crook County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41013","Crook County, Oregon",,,49006
"G4100150","2015-2019","OR",,,"Oregon","41","Curry County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41015","Curry County, Oregon",,,48440
"G4100170","2015-2019","OR",,,"Oregon","41","Deschutes County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41017","Deschutes County, Oregon",,,67043
"G4100190","2015-2019","OR",,,"Oregon","41","Douglas County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41019","Douglas County, Oregon",,,47267
"G4100210","2015-2019","OR",,,"Oregon","41","Gilliam County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41021","Gilliam County, Oregon",,,47500
"G4100230","2015-2019","OR",,,"Oregon","41","Grant County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41023","Grant County, Oregon",,,44712
"G4100250","2015-2019","OR",,,"Oregon","41","Harney County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41025","Harney County, Oregon",,,40735
"G4100270","2015-2019","OR",,,"Oregon","41","Hood River County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41027","Hood River County, Oregon",,,65679
"G4100290","2015-2019","OR",,,"Oregon","41","Jackson County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41029","Jackson County, Oregon",,,53412
"G4100310","2015-2019","OR",,,"Oregon","41","Jefferson County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41031","Jefferson County, Oregon",,,53277
"G4100330","2015-2019","OR",,,"Oregon","41","Josephine County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41033","Josephine County, Oregon",,,45616
"G4100350","2015-2019","OR",,,"Oregon","41","Klamath County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41035","Klamath County, Oregon",,,46491
"G4100370","2015-2019","OR",,,"Oregon","41","Lake County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41037","Lake County, Oregon",,,37898
"G4100390","2015-2019","OR",,,"Oregon","41","Lane County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41039","Lane County, Oregon",,,52426
"G4100410","2015-2019","OR",,,"Oregon","41","Lincoln County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41041","Lincoln County, Oregon",,,47882
"G4100430","2015-2019","OR",,,"Oregon","41","Linn County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41043","Linn County, Oregon",,,55893
"G4100450","2015-2019","OR",,,"Oregon","41","Malheur County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41045","Malheur County, Oregon",,,43313
"G4100470","2015-2019","OR",,,"Oregon","41","Marion County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41047","Marion County, Oregon",,,59625
"G4100490","2015-2019","OR",,,"Oregon","41","Morrow County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41049","Morrow County, Oregon",,,54269
"G4100510","2015-2019","OR",,,"Oregon","41","Multnomah County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41051","Multnomah County, Oregon",,,69176
"G4100530","2015-2019","OR",,,"Oregon","41","Polk County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US41053","Polk County, Oregon",,,62691
